timestamp,pid,proc_name,score,label,pkts
2026-01-23 14:27:13,22292,brave,0.999997,Normal Traffic,11
2026-01-23 14:27:14,22292,brave,0.999995,Normal Traffic,60
2026-01-23 14:27:14,22292,brave,0.999975,Normal Traffic,8
2026-01-23 14:27:14,6748,qbittorrent,0.999998,Normal Traffic,1
2026-01-23 14:27:15,22292,brave,0.999999,Normal Traffic,76
2026-01-23 14:27:15,22292,brave,0.999994,Normal Traffic,11
2026-01-23 14:27:15,22292,brave,0.999998,Normal Traffic,7
2026-01-23 14:27:15,22292,brave,0.999996,Normal Traffic,9
2026-01-23 14:27:17,22292,brave,0.999999,Normal Traffic,19
2026-01-23 14:27:19,22292,brave,0.999996,Normal Traffic,25
2026-01-23 14:27:19,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:27:21,22292,brave,0.999998,Normal Traffic,10
2026-01-23 14:27:21,22292,brave,0.999992,Normal Traffic,37
2026-01-23 14:27:22,22292,brave,0.999997,Normal Traffic,1468
2026-01-23 14:27:22,22292,brave,0.999993,Normal Traffic,117
2026-01-23 14:27:23,20224,SchildiChatAlpha,0.999995,Normal Traffic,23
2026-01-23 14:27:23,22292,brave,0.999999,Normal Traffic,48
2026-01-23 14:27:23,22292,brave,0.999993,Normal Traffic,12
2026-01-23 14:27:24,22292,brave,0.999998,Normal Traffic,203
2026-01-23 14:27:24,22292,brave,0.999998,Normal Traffic,44
2026-01-23 14:27:24,22292,brave,0.999997,Normal Traffic,163
2026-01-23 14:27:24,22292,brave,0.999999,Normal Traffic,66
2026-01-23 14:27:24,22292,brave,0.999998,Normal Traffic,72
2026-01-23 14:27:24,22292,brave,0.999994,Normal Traffic,13
2026-01-23 14:27:24,22292,brave,0.999993,Normal Traffic,58
2026-01-23 14:27:25,22292,brave,0.999998,Normal Traffic,137
2026-01-23 14:27:25,22292,brave,1.000000,Normal Traffic,91
2026-01-23 14:27:25,22292,brave,0.999997,Normal Traffic,25
2026-01-23 14:27:25,22292,brave,0.999993,Normal Traffic,11
2026-01-23 14:27:26,22292,brave,0.999997,Normal Traffic,259
2026-01-23 14:27:26,22292,brave,1.000000,Normal Traffic,191
2026-01-23 14:27:26,22292,brave,0.999992,Normal Traffic,610
2026-01-23 14:27:26,22292,brave,0.999998,Normal Traffic,47
2026-01-23 14:27:26,22292,brave,0.999998,Normal Traffic,228
2026-01-23 14:27:27,22292,brave,0.999998,Normal Traffic,18
2026-01-23 14:27:27,22292,brave,0.999994,Normal Traffic,250
2026-01-23 14:27:27,6748,qbittorrent,0.999994,Normal Traffic,2
2026-01-23 14:27:28,22292,brave,1.000000,Normal Traffic,161
2026-01-23 14:27:29,22292,brave,0.999999,Normal Traffic,99
2026-01-23 14:27:29,12672,Code,0.999955,Normal Traffic,2
2026-01-23 14:27:29,6748,qbittorrent,0.999999,Normal Traffic,2
2026-01-23 14:27:30,22292,brave,0.999997,Normal Traffic,444
2026-01-23 14:27:30,22292,brave,0.999999,Normal Traffic,35
2026-01-23 14:27:30,22292,brave,0.999997,Normal Traffic,11
2026-01-23 14:27:31,22292,brave,1.000000,Normal Traffic,99
2026-01-23 14:27:32,6628,nvcontainer,0.999995,Normal Traffic,24
2026-01-23 14:27:32,22292,brave,0.999992,Normal Traffic,15
2026-01-23 14:27:32,16128,brave,0.999995,Normal Traffic,21
2026-01-23 14:27:32,2400,svchost,0.999993,Normal Traffic,15
2026-01-23 14:27:33,22292,brave,0.999990,Normal Traffic,5
2026-01-23 14:27:34,2844,svchost,0.006254,DoS,2
2026-01-23 14:27:35,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:27:36,25188,Telegram,0.999996,Normal Traffic,5
2026-01-23 14:27:39,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:27:40,6628,nvcontainer,0.999995,Normal Traffic,34
2026-01-23 14:27:40,22292,brave,0.999990,Normal Traffic,20
2026-01-23 14:27:40,16128,brave,0.999997,Normal Traffic,26
2026-01-23 14:27:40,2400,svchost,0.999988,Normal Traffic,20
2026-01-23 14:27:40,22292,brave,0.999984,Normal Traffic,2590
2026-01-23 14:27:41,22292,brave,0.999996,Normal Traffic,30
2026-01-23 14:27:43,12456,svchost,0.999997,Normal Traffic,2
2026-01-23 14:27:44,6748,qbittorrent,0.999995,Normal Traffic,2
2026-01-23 14:27:49,6748,qbittorrent,0.999968,Normal Traffic,2
2026-01-23 14:27:51,22292,brave,0.999998,Normal Traffic,5
2026-01-23 14:27:52,10484,svchost,0.999994,Normal Traffic,2
2026-01-23 14:27:52,22292,brave,0.999999,Normal Traffic,5
2026-01-23 14:27:53,20224,SchildiChatAlpha,0.999998,Normal Traffic,9
2026-01-23 14:27:54,6748,qbittorrent,0.999989,Normal Traffic,2
2026-01-23 14:27:59,6748,qbittorrent,0.999996,Normal Traffic,2
2026-01-23 14:28:04,6628,nvcontainer,0.999975,Normal Traffic,2
2026-01-23 14:28:04,22292,brave,0.999999,Normal Traffic,1
2026-01-23 14:28:04,2400,svchost,0.999999,Normal Traffic,1
2026-01-23 14:28:04,16128,brave,0.999999,Normal Traffic,1
2026-01-23 14:28:04,6628,nvcontainer,0.999999,Normal Traffic,2
2026-01-23 14:28:04,22292,brave,0.999999,Normal Traffic,1
2026-01-23 14:28:04,2400,svchost,0.999999,Normal Traffic,1
2026-01-23 14:28:04,16128,brave,0.999999,Normal Traffic,1
2026-01-23 14:28:04,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:28:09,2844,svchost,0.278294,DoS,2
2026-01-23 14:28:09,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:28:11,22292,brave,0.999996,Normal Traffic,6
2026-01-23 14:28:12,16272,Hiddify,0.999997,Normal Traffic,6
2026-01-23 14:28:12,22292,brave,0.999997,Normal Traffic,5
2026-01-23 14:28:12,10832,warp-svc,0.999997,Normal Traffic,2
2026-01-23 14:28:13,22292,brave,0.999999,Normal Traffic,37
2026-01-23 14:28:15,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:28:15,22292,brave,0.999994,Normal Traffic,1
2026-01-23 14:28:19,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:28:20,25188,Telegram,0.999983,Normal Traffic,4
2026-01-23 14:28:21,7132,SearchHost,0.999997,Normal Traffic,14
2026-01-23 14:28:21,22292,brave,0.999992,Normal Traffic,5
2026-01-23 14:28:23,2400,svchost,0.999992,Normal Traffic,60
2026-01-23 14:28:23,20224,SchildiChatAlpha,0.999989,Normal Traffic,5
2026-01-23 14:28:24,12672,Code,0.999963,Normal Traffic,6
2026-01-23 14:28:24,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:28:26,25584,msedgewebview2,0.999997,Normal Traffic,643
2026-01-23 14:28:28,22292,brave,0.999997,Normal Traffic,15
2026-01-23 14:28:28,22292,brave,0.999998,Normal Traffic,77
2026-01-23 14:28:28,22292,brave,0.999994,Normal Traffic,40
2026-01-23 14:28:28,22292,brave,0.999994,Normal Traffic,42
2026-01-23 14:28:29,22292,brave,1.000000,Normal Traffic,6
2026-01-23 14:28:29,6748,qbittorrent,0.999988,Normal Traffic,2
2026-01-23 14:28:33,12784,Windscribe,0.999993,Normal Traffic,6
2026-01-23 14:28:35,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:28:39,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:28:41,22292,brave,0.999995,Normal Traffic,5
2026-01-23 14:28:43,12784,Windscribe,0.999996,Normal Traffic,6
2026-01-23 14:28:43,12784,Windscribe,0.999997,Normal Traffic,6
2026-01-23 14:28:44,12784,Windscribe,0.999989,Normal Traffic,13
2026-01-23 14:28:44,22292,brave,0.999998,Normal Traffic,1
2026-01-23 14:28:44,12784,Windscribe,0.999997,Normal Traffic,7
2026-01-23 14:28:44,2400,svchost,0.999794,Normal Traffic,4
2026-01-23 14:28:44,6748,qbittorrent,0.999995,Normal Traffic,2
2026-01-23 14:28:46,25584,msedgewebview2,0.999998,Normal Traffic,7
2026-01-23 14:28:49,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:28:50,22292,brave,0.999998,Normal Traffic,5
2026-01-23 14:28:54,12784,Windscribe,1.000000,Normal Traffic,15
2026-01-23 14:28:54,20224,SchildiChatAlpha,0.999995,Normal Traffic,9
2026-01-23 14:28:54,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:28:55,25188,Telegram,0.999991,Normal Traffic,3
2026-01-23 14:28:59,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:29:04,12784,Windscribe,0.999992,Normal Traffic,12
2026-01-23 14:29:04,11156,gamingservices,0.999994,Normal Traffic,9
2026-01-23 14:29:04,12784,Windscribe,0.999991,Normal Traffic,6
2026-01-23 14:29:04,12784,Windscribe,0.999991,Normal Traffic,6
2026-01-23 14:29:04,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:29:08,6628,nvcontainer,0.999996,Normal Traffic,4
2026-01-23 14:29:08,22292,brave,0.999889,Normal Traffic,2
2026-01-23 14:29:08,2400,svchost,0.999889,Normal Traffic,2
2026-01-23 14:29:08,16128,brave,0.999889,Normal Traffic,2
2026-01-23 14:29:08,6628,nvcontainer,0.999997,Normal Traffic,2
2026-01-23 14:29:08,22292,brave,0.999999,Normal Traffic,1
2026-01-23 14:29:08,2400,svchost,0.999999,Normal Traffic,1
2026-01-23 14:29:08,16128,brave,0.999999,Normal Traffic,1
2026-01-23 14:29:09,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:29:10,12672,Code,0.999971,Normal Traffic,2
2026-01-23 14:29:11,22292,brave,0.999999,Normal Traffic,1
2026-01-23 14:29:11,22292,brave,0.999995,Normal Traffic,5
2026-01-23 14:29:12,11212,LestaErrorMonitor,0.999999,Normal Traffic,33
2026-01-23 14:29:12,10832,warp-svc,0.999978,Normal Traffic,2
2026-01-23 14:29:14,6748,qbittorrent,0.999993,Normal Traffic,2
2026-01-23 14:29:14,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:29:14,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:29:14,6748,qbittorrent,0.999967,Normal Traffic,2
2026-01-23 14:29:14,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:29:14,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:14,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:14,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:14,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:14,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:29:14,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:15,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:29:16,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:16,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:29:16,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:29:16,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:16,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:16,6748,qbittorrent,0.999998,Normal Traffic,1
2026-01-23 14:29:16,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:17,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:29:17,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:29:17,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:17,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:17,6748,qbittorrent,0.999999,Normal Traffic,2
2026-01-23 14:29:17,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:29:17,6748,qbittorrent,0.999998,Normal Traffic,1
2026-01-23 14:29:17,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:17,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:18,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:29:18,26708,lgc,0.228073,DoS,2
2026-01-23 14:29:19,6748,qbittorrent,0.999996,Normal Traffic,2
2026-01-23 14:29:19,2844,svchost,0.342888,DoS,2
2026-01-23 14:29:23,22292,brave,0.999998,Normal Traffic,11
2026-01-23 14:29:24,6748,qbittorrent,0.999944,Normal Traffic,2
2026-01-23 14:29:25,20224,SchildiChatAlpha,0.999997,Normal Traffic,5
2026-01-23 14:29:29,6748,qbittorrent,0.999926,Normal Traffic,2
2026-01-23 14:29:30,22292,brave,0.999981,Normal Traffic,44
2026-01-23 14:29:30,22292,brave,0.999785,Normal Traffic,4
2026-01-23 14:29:32,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:29:32,6748,qbittorrent,0.999999,Normal Traffic,2
2026-01-23 14:29:32,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:29:32,6748,qbittorrent,0.999996,Normal Traffic,2
2026-01-23 14:29:32,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:29:32,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:32,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:29:32,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:29:32,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:33,7132,SearchHost,0.999998,Normal Traffic,13
2026-01-23 14:29:34,6748,qbittorrent,0.999897,Normal Traffic,2
2026-01-23 14:29:34,6748,qbittorrent,0.999997,Normal Traffic,4
2026-01-23 14:29:37,25584,msedgewebview2,0.999998,Normal Traffic,99
2026-01-23 14:29:39,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:42,25584,msedgewebview2,0.999998,Normal Traffic,7
2026-01-23 14:29:42,22292,brave,0.999996,Normal Traffic,6
2026-01-23 14:29:43,6132,svchost,0.999996,Normal Traffic,12
2026-01-23 14:29:44,22292,brave,0.999996,Normal Traffic,18
2026-01-23 14:29:44,6748,qbittorrent,0.999998,Normal Traffic,1
2026-01-23 14:29:47,22292,brave,0.999997,Normal Traffic,9
2026-01-23 14:29:49,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:50,22292,brave,0.999999,Normal Traffic,56
2026-01-23 14:29:54,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:29:55,25188,Telegram,0.999988,Normal Traffic,4
2026-01-23 14:29:55,20224,SchildiChatAlpha,0.999994,Normal Traffic,9
2026-01-23 14:29:55,2844,svchost,0.043176,DoS,3
2026-01-23 14:29:56,22292,brave,0.999989,Normal Traffic,2224
2026-01-23 14:29:59,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:30:04,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:30:05,2400,svchost,0.999994,Normal Traffic,36
2026-01-23 14:30:09,6748,qbittorrent,0.999998,Normal Traffic,1
2026-01-23 14:30:12,22292,brave,0.999996,Normal Traffic,6
2026-01-23 14:30:12,10832,warp-svc,0.999983,Normal Traffic,2
2026-01-23 14:30:13,22292,brave,0.999997,Normal Traffic,5
2026-01-23 14:30:14,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:30:19,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:30:24,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:30:26,20224,SchildiChatAlpha,0.999996,Normal Traffic,5
2026-01-23 14:30:27,25188,Telegram,0.999384,Normal Traffic,2
2026-01-23 14:30:29,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:30:30,2400,svchost,0.999974,Normal Traffic,4
2026-01-23 14:30:30,2400,svchost,0.999974,Normal Traffic,4
2026-01-23 14:30:31,22292,brave,0.999992,Normal Traffic,56
2026-01-23 14:30:31,22292,brave,0.999990,Normal Traffic,31
2026-01-23 14:30:31,22292,brave,0.999991,Normal Traffic,37
2026-01-23 14:30:31,22292,brave,0.999996,Normal Traffic,13
2026-01-23 14:30:31,22292,brave,0.999997,Normal Traffic,15
2026-01-23 14:30:33,22292,brave,0.999997,Normal Traffic,22
2026-01-23 14:30:34,6748,qbittorrent,0.999966,Normal Traffic,2
2026-01-23 14:30:35,22292,brave,0.999997,Normal Traffic,48
2026-01-23 14:30:36,22292,brave,1.000000,Normal Traffic,108
2026-01-23 14:30:36,22292,brave,0.999991,Normal Traffic,25
2026-01-23 14:30:37,22292,brave,0.999992,Normal Traffic,509
2026-01-23 14:30:39,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:30:40,22292,brave,0.999999,Normal Traffic,63
2026-01-23 14:30:42,22292,brave,0.999997,Normal Traffic,5
2026-01-23 14:30:42,22292,brave,0.999998,Normal Traffic,15
2026-01-23 14:30:44,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:30:49,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:30:54,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:30:56,22292,brave,0.999993,Normal Traffic,3000
2026-01-23 14:30:57,20224,SchildiChatAlpha,0.999997,Normal Traffic,9
2026-01-23 14:30:59,22292,brave,0.999989,Normal Traffic,3000
2026-01-23 14:30:59,22292,brave,0.999994,Normal Traffic,53
2026-01-23 14:30:59,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:31:03,22292,brave,0.999996,Normal Traffic,3000
2026-01-23 14:31:03,22292,brave,0.999997,Normal Traffic,5
2026-01-23 14:31:04,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:31:05,22292,brave,0.999996,Normal Traffic,3000
2026-01-23 14:31:09,22292,brave,0.999995,Normal Traffic,3000
2026-01-23 14:31:09,22292,brave,0.999995,Normal Traffic,29
2026-01-23 14:31:09,22292,brave,0.999999,Normal Traffic,4
2026-01-23 14:31:09,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:31:11,22292,brave,0.999998,Normal Traffic,5
2026-01-23 14:31:12,10832,warp-svc,0.999980,Normal Traffic,2
2026-01-23 14:31:13,22292,brave,1.000000,Normal Traffic,35
2026-01-23 14:31:13,22292,brave,0.999998,Normal Traffic,15
2026-01-23 14:31:14,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:31:16,12672,Code,0.999938,Normal Traffic,2
2026-01-23 14:31:19,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:31:22,25188,Telegram,0.999997,Normal Traffic,6
2026-01-23 14:31:22,22292,brave,0.999985,Normal Traffic,1
2026-01-23 14:31:23,22292,brave,0.999999,Normal Traffic,1
2026-01-23 14:31:24,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:31:24,22292,brave,0.999985,Normal Traffic,1
2026-01-23 14:31:24,22292,brave,0.999985,Normal Traffic,1
2026-01-23 14:31:27,2400,svchost,0.999999,Normal Traffic,6
2026-01-23 14:31:28,22292,brave,0.999978,Normal Traffic,3000
2026-01-23 14:31:28,22292,brave,0.999940,Normal Traffic,3000
2026-01-23 14:31:28,22292,brave,0.999993,Normal Traffic,1678
2026-01-23 14:31:28,20224,SchildiChatAlpha,0.999994,Normal Traffic,6
2026-01-23 14:31:29,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:31:34,22292,brave,0.999979,Normal Traffic,3000
2026-01-23 14:31:34,6748,qbittorrent,0.999985,Normal Traffic,2
2026-01-23 14:31:35,22292,brave,0.999953,Normal Traffic,3000
2026-01-23 14:31:36,22292,brave,0.999996,Normal Traffic,15
2026-01-23 14:31:38,22292,brave,0.999991,Normal Traffic,3000
2026-01-23 14:31:38,22292,brave,0.999997,Normal Traffic,78
2026-01-23 14:31:39,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:31:40,22292,brave,0.999995,Normal Traffic,55
2026-01-23 14:31:41,22292,brave,0.999998,Normal Traffic,106
2026-01-23 14:31:44,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:31:45,22292,brave,0.999989,Normal Traffic,16
2026-01-23 14:31:49,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:31:54,6748,qbittorrent,0.999998,Normal Traffic,1
2026-01-23 14:31:57,2400,svchost,0.999801,Normal Traffic,2
2026-01-23 14:31:59,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:32:00,20224,SchildiChatAlpha,0.999990,Normal Traffic,11
2026-01-23 14:32:03,12672,Code,0.999999,Normal Traffic,67
2026-01-23 14:32:04,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:32:08,22292,brave,0.999997,Normal Traffic,25
2026-01-23 14:32:08,12672,Code,0.999957,Normal Traffic,2
2026-01-23 14:32:09,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:32:12,25188,Telegram,0.999986,Normal Traffic,4
2026-01-23 14:32:12,10832,warp-svc,0.999982,Normal Traffic,2
2026-01-23 14:32:14,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:32:16,22292,brave,0.999998,Normal Traffic,15
2026-01-23 14:32:19,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:32:21,22292,brave,0.999999,Normal Traffic,96
2026-01-23 14:32:22,22292,brave,0.999998,Normal Traffic,377
2026-01-23 14:32:22,22292,brave,0.999962,Normal Traffic,1726
2026-01-23 14:32:22,22292,brave,0.999994,Normal Traffic,19
2026-01-23 14:32:22,22292,brave,0.999978,Normal Traffic,1039
2026-01-23 14:32:22,22292,brave,0.999979,Normal Traffic,1882
2026-01-23 14:32:22,22292,brave,0.999991,Normal Traffic,37
2026-01-23 14:32:24,6748,qbittorrent,0.999996,Normal Traffic,2
2026-01-23 14:32:30,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:32:31,2400,svchost,0.999983,Normal Traffic,4
2026-01-23 14:32:31,20224,SchildiChatAlpha,0.999998,Normal Traffic,6
2026-01-23 14:32:35,6748,qbittorrent,0.999988,Normal Traffic,2
2026-01-23 14:32:40,6748,qbittorrent,0.999997,Normal Traffic,2
2026-01-23 14:32:45,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:32:47,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:32:50,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:32:55,6748,qbittorrent,0.999982,Normal Traffic,2
2026-01-23 14:32:57,22292,brave,0.999963,Normal Traffic,2
2026-01-23 14:33:00,6748,qbittorrent,0.999996,Normal Traffic,2
2026-01-23 14:33:02,20224,SchildiChatAlpha,0.999996,Normal Traffic,9
2026-01-23 14:33:03,22292,brave,0.999998,Normal Traffic,38
2026-01-23 14:33:05,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:33:05,22292,brave,0.999998,Normal Traffic,1
2026-01-23 14:33:05,22292,brave,0.999998,Normal Traffic,1
2026-01-23 14:33:05,6628,nvcontainer,0.999992,Normal Traffic,2
2026-01-23 14:33:05,22292,brave,1.000000,Normal Traffic,1
2026-01-23 14:33:05,2400,svchost,1.000000,Normal Traffic,1
2026-01-23 14:33:05,16128,brave,1.000000,Normal Traffic,1
2026-01-23 14:33:05,22292,brave,0.999760,Normal Traffic,3
2026-01-23 14:33:09,25188,Telegram,0.999986,Normal Traffic,15
2026-01-23 14:33:10,6748,qbittorrent,0.999991,Normal Traffic,2
2026-01-23 14:33:12,14556,SystemSettings,0.999996,Normal Traffic,8
2026-01-23 14:33:12,10832,warp-svc,0.999978,Normal Traffic,2
2026-01-23 14:33:13,2052,svchost,0.999997,Normal Traffic,11
2026-01-23 14:33:15,6748,qbittorrent,0.999998,Normal Traffic,1
2026-01-23 14:33:17,22292,brave,0.999994,Normal Traffic,6
2026-01-23 14:33:19,22292,brave,1.000000,Normal Traffic,27
2026-01-23 14:33:20,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:33:23,22292,brave,1.000000,Normal Traffic,78
2026-01-23 14:33:23,22292,brave,0.999993,Normal Traffic,10
2026-01-23 14:33:25,6748,qbittorrent,1.000000,Normal Traffic,1
2026-01-23 14:33:27,19008,DuckDuckGo.Updater,0.999996,Normal Traffic,6
2026-01-23 14:33:27,19008,DuckDuckGo.Updater,0.999997,Normal Traffic,9
2026-01-23 14:33:28,22292,brave,0.999999,Normal Traffic,6
2026-01-23 14:33:28,18296,svchost,0.999997,Normal Traffic,12
2026-01-23 14:33:28,18296,svchost,0.999997,Normal Traffic,7
2026-01-23 14:33:29,12672,Code,0.999997,Normal Traffic,8
2026-01-23 14:33:29,2400,svchost,0.999999,Normal Traffic,4
2026-01-23 14:33:29,6628,nvcontainer,1.000000,Normal Traffic,2
2026-01-23 14:33:29,22292,brave,1.000000,Normal Traffic,2
2026-01-23 14:33:29,16128,brave,1.000000,Normal Traffic,2
2026-01-23 14:33:29,2400,svchost,1.000000,Normal Traffic,4
2026-01-23 14:33:29,6628,nvcontainer,1.000000,Normal Traffic,2
2026-01-23 14:33:29,22292,brave,1.000000,Normal Traffic,2
2026-01-23 14:33:29,16128,brave,1.000000,Normal Traffic,2
2026-01-23 14:33:29,12672,Code,0.999971,Normal Traffic,2
2026-01-23 14:33:29,12672,Code,0.999994,Normal Traffic,1
2026-01-23 14:33:29,18296,svchost,0.999992,Normal Traffic,3000
2026-01-23 14:33:30,6748,qbittorrent,0.999995,Normal Traffic,1
2026-01-23 14:33:31,20224,SchildiChatAlpha,0.999994,Normal Traffic,3
2026-01-23 14:33:32,20224,SchildiChatAlpha,0.999994,Normal Traffic,6
2026-01-23 14:33:33,22292,brave,0.999992,Normal Traffic,1697
2026-01-23 14:33:33,26620,DuckDuckGo,0.999986,Normal Traffic,592
2026-01-23 14:33:33,2400,svchost,0.998593,Normal Traffic,2
2026-01-23 14:33:33,25420,msedgewebview2,0.999992,Normal Traffic,26
2026-01-23 14:33:35,6748,qbittorrent,0.999999,Normal Traffic,1
2026-01-23 14:33:36,18296,svchost,0.999959,Normal Traffic,3000
2026-01-23 14:33:40,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:33:43,25188,Telegram,0.999987,Normal Traffic,3
2026-01-23 14:33:43,18296,svchost,0.999979,Normal Traffic,3000
2026-01-23 14:33:44,26620,DuckDuckGo,0.999997,Normal Traffic,11
2026-01-23 14:33:44,26620,DuckDuckGo,0.999998,Normal Traffic,8
2026-01-23 14:33:45,6748,qbittorrent,0.999998,Normal Traffic,2
2026-01-23 14:33:46,25420,msedgewebview2,0.999997,Normal Traffic,75
2026-01-23 14:33:46,25420,msedgewebview2,0.999990,Normal Traffic,509
2026-01-23 14:33:46,25420,msedgewebview2,0.999997,Normal Traffic,469
2026-01-23 14:33:46,25420,msedgewebview2,0.999997,Normal Traffic,22
2026-01-23 14:33:46,25420,msedgewebview2,0.999984,Normal Traffic,21
2026-01-23 14:33:47,19008,DuckDuckGo.Updater,0.999998,Normal Traffic,1
2026-01-23 14:33:48,23040,svchost,0.999997,Normal Traffic,13
2026-01-23 14:33:50,25420,msedgewebview2,0.999996,Normal Traffic,395
2026-01-23 14:33:50,26620,DuckDuckGo,0.999999,Normal Traffic,36
2026-01-23 14:33:50,25420,msedgewebview2,0.999994,Normal Traffic,14
2026-01-23 14:33:50,25420,msedgewebview2,0.999997,Normal Traffic,44
2026-01-23 14:33:50,6748,qbittorrent,0.999999,Normal Traffic,2
2026-01-23 14:33:50,18296,svchost,0.999964,Normal Traffic,3000
2026-01-23 14:33:52,25420,msedgewebview2,0.999994,Normal Traffic,6
2026-01-23 14:33:52,25420,msedgewebview2,0.999956,Normal Traffic,286
2026-01-23 14:33:55,6748,qbittorrent,0.999999,Normal Traffic,1
